"","summary.mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.Rhat","summary.n.eff"
"Linf_mu",77.3231365321696,33.393305254783,13.1982495294494,71.6571574564526,74.6290427030444,78.4367730116267,166.13957670031,1.00105921739482,25000
"Linf_std",132.246377192199,9204.29878356175,0.0129665646842499,0.148863114350236,1.65404830875023,18.2211292558057,429.540277490809,1.00100411905862,84000
"Linf_tau",529.445380081815,2244.18370601794,5.41991172628308e-06,0.00301196154120698,0.3655136673942,45.1258919139723,5947.71483871497,1.00100411905862,84000
"Shape",32.7640246945929,3.59508960634356,26.3272214057679,30.2642721651924,32.546379749889,35.0150572064959,40.4773845825243,1.00113398951791,13000
"deviance",4090.49533392637,39.6070181196283,4016.26080490569,4063.13248385355,4089.50783159943,4116.62488720833,4171.26425777,1.00103980673563,34000
"k_mu",0.241297475023991,0.17520113990652,0.0366550159698816,0.143012478878273,0.182121880316199,0.27466548952214,0.770402995107651,1.00099297592664,84000
"k_std",5.93381764487645,1357.97832637871,0.0096371864794627,0.0334912715988997,0.0928527053297823,0.29846911622306,3.67226918163979,1.00098490969311,84000
"k_tau",1293.50519210366,3336.90549046135,0.0741533855558288,11.2253838550319,115.987416884832,891.531568101329,10767.1180506347,1.00098490969311,84000
"p.value[1,1]",0.508714285714286,0.499927031221911,0,0,1,1,1,1.0009916756133,84000
"p.value[2,1]",0.831559523809524,0.374259201183622,0,1,1,1,1,1.00100259136662,84000
"p.value[3,1]",0.919392857142857,0.27223246251241,0,1,1,1,1,1.00108580410816,19000
"p.value[4,1]",0.61827380952381,0.485812840168494,0,0,1,1,1,1.00101871389472,53000
"p.value[5,1]",0.807940476190476,0.393921959833649,0,1,1,1,1,1.00099166574537,84000
"p.value[6,1]",0.558571428571429,0.496560492931024,0,0,1,1,1,1.00107219071867,22000
"p.value[7,1]",0.605154761904762,0.488820335743004,0,0,1,1,1,1.00098232418471,84000
"p.value[8,1]",0.684571428571429,0.464689098668426,0,0,1,1,1,1.00112027664446,14000
"p.value[9,1]",0.81322619047619,0.389732166786231,0,1,1,1,1,1.00101333417343,61000
"p.value[10,1]",0.522619047619048,0.499491089830352,0,0,1,1,1,1.00100662582344,77000
"p.value[11,1]",0.565488095238095,0.495695707618641,0,0,1,1,1,1.00098866877717,84000
"p.value[12,1]",0.693488095238095,0.461047597906669,0,0,1,1,1,1.00100737811051,75000
"p.value[13,1]",0.733297619047619,0.442238113707034,0,0,1,1,1,1.00101098167973,66000
"p.value[14,1]",0.895035714285714,0.306509221502699,0,1,1,1,1,1.0009844417021,84000
"p.value[15,1]",0.931630952380952,0.252379633144647,0,1,1,1,1,1.00101540382321,58000
"p.value[16,1]",0.866202380952381,0.34043677226958,0,1,1,1,1,1.00098447823286,84000
"p.value[17,1]",0.605690476190476,0.488704784594021,0,0,1,1,1,1.00098450968829,84000
"p.value[18,1]",0.796166666666667,0.402848901632459,0,1,1,1,1,1.00099141273153,84000
"p.value[19,1]",0.778726190476191,0.415106928509922,0,1,1,1,1,1.00102517158101,45000
"p.value[20,1]",0.82897619047619,0.376532009148638,0,1,1,1,1,1.00100233901516,84000
"p.value[21,1]",0.818666666666667,0.385296409089182,0,1,1,1,1,1.00100411471053,84000
"p.value[22,1]",0.46797619047619,0.498976391867112,0,0,0,1,1,1.00102680963632,43000
"p.value[23,1]",0.413630952380952,0.492486827268831,0,0,0,1,1,1.00099313615274,84000
"p.value[24,1]",0.360940476190476,0.480276165192583,0,0,0,1,1,1.00106965320373,22000
"p.value[25,1]",0.54872619047619,0.497623056461884,0,0,1,1,1,1.00099362517643,84000
"p.value[26,1]",0.337321428571429,0.472798417476958,0,0,0,1,1,1.00100206156806,84000
"p.value[27,1]",0.156047619047619,0.362902641867513,0,0,0,0,1,1.00099359465072,84000
"p.value[28,1]",0.362928571428571,0.480847352097422,0,0,0,1,1,1.00098351355807,84000
"p.value[29,1]",0.576630952380952,0.494095743205602,0,0,1,1,1,1.00098390592783,84000
"p.value[30,1]",0.368916666666667,0.482514177395931,0,0,0,1,1,1.00098984533971,84000
"p.value[31,1]",0.642261904761905,0.479337340234026,0,0,1,1,1,1.00098586691158,84000
"p.value[32,1]",0.22852380952381,0.419884242199105,0,0,0,0,1,1.0009837864678,84000
"p.value[33,1]",0.499666666666667,0.500002865105265,0,0,0,1,1,1.00099018893374,84000
"p.value[34,1]",0.486916666666667,0.499831772276424,0,0,0,1,1,1.0010242428239,46000
"p.value[35,1]",0.514214285714286,0.499800888256716,0,0,1,1,1,1.00102448561046,46000
"p.value[36,1]",0.379583333333333,0.485286132082534,0,0,0,1,1,1.00099003309722,84000
"p.value[37,1]",0.408404761904762,0.491541644935362,0,0,0,1,1,1.00098459183062,84000
"p.value[38,1]",0.663345238095238,0.472568504848604,0,0,1,1,1,1.00100239243687,84000
"p.value[39,1]",0.477797619047619,0.499509784326075,0,0,0,1,1,1.00100197399847,84000
"p.value[40,1]",0.10877380952381,0.311357065073949,0,0,0,0,1,1.00101041328485,67000
"p.value[41,1]",0.411928571428571,0.492185236830605,0,0,0,1,1,1.00101548049414,57000
"p.value[42,1]",0.0222142857142857,0.147380696865818,0,0,0,0,0,1.00100370878719,84000
"p.value[43,1]",0.0761428571428571,0.265228128034873,0,0,0,0,1,1.00099229180337,84000
"p.value[44,1]",0.347130952380952,0.47606066031642,0,0,0,1,1,1.00102615333193,44000
"p.value[45,1]",0.728226190476191,0.444876569526434,0,0,1,1,1,1.0009834328907,84000
"p.value[46,1]",0.509940476190476,0.499904152795968,0,0,1,1,1,1.0009962180747,84000
"p.value[47,1]",0.916428571428571,0.276745653374591,0,1,1,1,1,1.00100306634145,84000
"p.value[48,1]",0.540607142857143,0.498351298327209,0,0,1,1,1,1.00098582316534,84000
"p.value[49,1]",0.357738095238095,0.479337340234026,0,0,0,1,1,1.00099941849091,84000
"p.value[50,1]",0.136202380952381,0.343005383343441,0,0,0,0,1,1.00103645442025,36000
"p.value[51,1]",0.200119047619048,0.400091639545062,0,0,0,0,1,1.00099129602489,84000
"p.value[52,1]",0.501678571428571,0.500000158590298,0,0,1,1,1,1.00101162113946,65000
"p.value[53,1]",0.375511904761905,0.484257685407474,0,0,0,1,1,1.00099791334295,84000
"p.value[54,1]",0.244666666666667,0.429891950347156,0,0,0,0,1,1.00099037941984,84000
"p.value[55,1]",0.43475,0.495727105411875,0,0,0,1,1,1.00098769676532,84000
"p.value[56,1]",0.184892857142857,0.388212934713071,0,0,0,0,1,1.00100202731288,84000
"p.value[57,1]",0.0758095238095238,0.264694680709477,0,0,0,0,1,1.00101214587455,64000
"p.value[58,1]",0.383321428571429,0.486198442123438,0,0,0,1,1,1.00099217512547,84000
"p.value[59,1]",0.376,0.484382899343184,0,0,0,1,1,1.00099650646339,84000
"p.value[60,1]",0.286428571428571,0.452094766734158,0,0,0,1,1,1.00098333846628,84000
"p.value[61,1]",0.490761904761905,0.499917626020814,0,0,0,1,1,1.00117082971658,11000
"p.value[62,1]",0.415285714285714,0.492774167937163,0,0,0,1,1,1.00098068344764,84000
"p.value[63,1]",0.709011904761905,0.454220739086592,0,0,1,1,1,1.00098989080555,84000
"p.value[64,1]",0.413095238095238,0.492392575769722,0,0,0,1,1,1.00098730601115,84000
"p.value[65,1]",0.631095238095238,0.482510943064969,0,0,1,1,1,1.00098089181505,84000
"p.value[66,1]",0.543690476190476,0.498090449407926,0,0,1,1,1,1.00103125603409,40000
"p.value[67,1]",0.658142857142857,0.474334813427101,0,0,1,1,1,1.00102717631803,43000
"p.value[68,1]",0.641916666666667,0.479439668967139,0,0,1,1,1,1.00098178393853,84000
"p.value[69,1]",0.585071428571429,0.492712636441542,0,0,1,1,1,1.00099545166658,84000
"p.value[70,1]",0.579833333333333,0.49358843102381,0,0,1,1,1,1.00101609784864,56000
"p.value[71,1]",0.345380952380952,0.475495154263596,0,0,0,1,1,1.00103595629955,36000
"p.value[72,1]",0.440666666666667,0.496470029176899,0,0,0,1,1,1.00100044043505,84000
"p.value[73,1]",0.591511904761905,0.491557166376393,0,0,1,1,1,1.0009843062406,84000
"p.value[74,1]",0.598369047619048,0.490230957303791,0,0,1,1,1,1.00102452637497,46000
"p.value[75,1]",0.743047619047619,0.436955521595729,0,0,1,1,1,1.00100757392122,74000
"p.value[76,1]",0.943607142857143,0.230680160174691,0,1,1,1,1,1.00100903611459,70000
"p.value[77,1]",0.327440476190476,0.469282252465114,0,0,0,1,1,1.00099246350788,84000
"p.value[78,1]",0.189666666666667,0.392039605046762,0,0,0,0,1,1.00098761836091,84000
"p.value[79,1]",0.43727380952381,0.496052773818992,0,0,0,1,1,1.00102805440666,42000
"p.value[80,1]",0.535583333333333,0.498735187791198,0,0,1,1,1,1.00099908024576,84000
"p.value[81,1]",0.512,0.499858954617801,0,0,1,1,1,1.00099980362548,84000
"p.value[82,1]",0.465178571428571,0.498788963293172,0,0,0,1,1,1.00099098708135,84000
"p.value[83,1]",0.330654761904762,0.470451724573111,0,0,0,1,1,1.00099332390653,84000
"p.value[84,1]",0.440047619047619,0.496395654145356,0,0,0,1,1,1.00098102231108,84000
"p.value[85,1]",0.478535714285714,0.499542045457546,0,0,0,1,1,1.00101436936499,59000
"p.value[86,1]",0.40672619047619,0.491225883998512,0,0,0,1,1,1.00100621699767,78000
"p.value[87,1]",0.64327380952381,0.479035851846089,0,0,1,1,1,1.00098600704299,84000
"p.value[88,1]",0.317535714285714,0.4655205304948,0,0,0,1,1,1.00098931562335,84000
"p.value[89,1]",0.496833333333333,0.499992948279023,0,0,0,1,1,1.00101768738135,54000
"p.value[90,1]",0.245738095238095,0.430526526907759,0,0,0,0,1,1.00102796672585,42000
"p.value[91,1]",0.375011904761905,0.484128873644168,0,0,0,1,1,1.00100137991991,84000
"p.value[92,1]",0.462011904761905,0.498557783678259,0,0,0,1,1,1.00101330184184,61000
"p.value[93,1]",0.513083333333333,0.499831772276424,0,0,1,1,1,1.00098730970395,84000
"p.value[94,1]",0.353214285714286,0.477971415258214,0,0,0,1,1,1.00099317221358,84000
"p.value[95,1]",0.489785714285714,0.499898633075943,0,0,0,1,1,1.00098966383297,84000
"p.value[96,1]",0.643345238095238,0.479014482370905,0,0,1,1,1,1.00101310290072,62000
"p.value[97,1]",0.538595238095238,0.498511149412754,0,0,1,1,1,1.00104499512906,31000
"p.value[98,1]",0.695845238095238,0.460051260540056,0,0,1,1,1,1.00098835042178,84000
"p.value[99,1]",0.617654761904762,0.485963134848427,0,0,1,1,1,1.00106473404725,24000
"p.value[100,1]",0.24027380952381,0.427252242977479,0,0,0,0,1,1.00105319538263,28000
"p.value[101,1]",0.493119047619048,0.499955626187536,0,0,0,1,1,1.00099895621043,84000
"p.value[102,1]",0.620547619047619,0.485253619016933,0,0,1,1,1,1.00099043199103,84000
"p.value[103,1]",0.522166666666667,0.499511370506408,0,0,1,1,1,1.00100486679676,83000
"p.value[104,1]",0.759797619047619,0.427208812928727,0,1,1,1,1,1.0010263541933,44000
"p.value[105,1]",0.703011904761905,0.456933969085398,0,0,1,1,1,1.00100480428289,83000
"p.value[106,1]",0.654952380952381,0.475386632146401,0,0,1,1,1,1.00098635360389,84000
"p.value[107,1]",0.511428571428571,0.499872346130573,0,0,1,1,1,1.00098542028534,84000
"p.value[108,1]",0.879119047619048,0.325990817127764,0,1,1,1,1,1.00103317462477,38000
"p.value[109,1]",0.667952380952381,0.470950781021526,0,0,1,1,1,1.00103006344193,40000
"p.value[110,1]",0.835880952380952,0.370385770501237,0,1,1,1,1,1.00109563239696,17000
"p.value[111,1]",0.453845238095238,0.497868144008891,0,0,0,1,1,1.00102332723831,47000
"p.value[112,1]",0.279654761904762,0.448832233988931,0,0,0,1,1,1.00098191748203,84000
"p.value[113,1]",0.489952380952381,0.499902010773637,0,0,0,1,1,1.00100646047708,77000
"p.value[114,1]",0.254988095238095,0.435857118892836,0,0,0,1,1,1.00099238599404,84000
"p.value[115,1]",0.16152380952381,0.368015598593155,0,0,0,0,1,1.0010172830489,55000
"p.value[116,1]",0.596869047619048,0.490529562950374,0,0,1,1,1,1.00106485578288,24000
"p.value[117,1]",0.52975,0.499117123718796,0,0,1,1,1,1.00098342571934,84000
"p.value[118,1]",0.516357142857143,0.499735346876953,0,0,1,1,1,1.00098413455434,84000
"p.value[119,1]",0.543773809523809,0.498083132633642,0,0,1,1,1,1.00107892785577,20000
"p.value[120,1]",0.594404761904762,0.491009787128553,0,0,1,1,1,1.00100574523677,80000
"p.value[121,1]",0.438464285714286,0.496201861154934,0,0,0,1,1,1.00100076147439,84000
"p.value[122,1]",0.497261904761905,0.499995478950682,0,0,0,1,1,1.00100869123694,71000
"p.value[123,1]",0.836130952380952,0.370158903733985,0,1,1,1,1,1.0009903329745,84000
"p.value[124,1]",0.417345238095238,0.493123803145152,0,0,0,1,1,1.00101376339974,60000
"p.value[125,1]",0.667904761904762,0.470967760608369,0,0,1,1,1,1.00101418374583,60000
"p.value[126,1]",0.481869047619048,0.499674134689951,0,0,0,1,1,1.00099386301864,84000
"p.value[127,1]",0.59977380952381,0.489946981466285,0,0,1,1,1,1.00098803948355,84000
"p.value[128,1]",0.602630952380952,0.489356453358488,0,0,1,1,1,1.00098642232391,84000
"p.value[129,1]",0.576107142857143,0.49417669924359,0,0,1,1,1,1.00099299033387,84000
"p.value[130,1]",0.579785714285714,0.493596130696001,0,0,1,1,1,1.00100331192209,84000
"p.value[131,1]",0.56272619047619,0.496052773818992,0,0,1,1,1,1.00099007200399,84000
"p.value[132,1]",0.636047619047619,0.481138027212628,0,0,1,1,1,1.00101074301417,66000
"p.value[133,1]",0.389190476190476,0.487569563735957,0,0,0,1,1,1.000988548775,84000
"p.value[134,1]",0.525595238095238,0.499347426361306,0,0,1,1,1,1.00102936624437,41000
"p.value[135,1]",0.332511904761905,0.471116100573888,0,0,0,1,1,1.00098106583323,84000
"p.value[136,1]",0.47252380952381,0.499247459878689,0,0,0,1,1,1.00100073968816,84000
"p.value[137,1]",0.703190476190476,0.456854588574027,0,0,1,1,1,1.00100562426532,80000
"p.value[138,1]",0.430690476190476,0.49517583639179,0,0,0,1,1,1.00101284709968,62000
"p.value[139,1]",0.564559523809524,0.495817501196322,0,0,1,1,1,1.00099321103203,84000
"p.value[140,1]",0.112904761904762,0.316478228329718,0,0,0,0,1,1.0009897404938,84000
"p.value[141,1]",0.25897619047619,0.438075116713105,0,0,0,1,1,1.0010010138446,84000
"p.value[142,1]",0.436821428571429,0.495995359675219,0,0,0,1,1,1.00104208120458,33000
"p.value[143,1]",0.294488095238095,0.455815017766785,0,0,0,1,1,1.00104881023113,29000
"p.value[144,1]",0.317357142857143,0.465450497724415,0,0,0,1,1,1.00099647294405,84000
"p.value[145,1]",0.475047619047619,0.499379963052652,0,0,0,1,1,1.00099153030934,84000
"p.value[146,1]",0.694988095238095,0.46041521077462,0,0,1,1,1,1.00100956378383,69000
"p.value[147,1]",0.683904761904762,0.464953344045802,0,0,1,1,1,1.00099192895273,84000
"p.value[148,1]",0.727142857142857,0.445430673006189,0,0,1,1,1,1.00098696379996,84000
"p.value[149,1]",0.347607142857143,0.476213310233164,0,0,0,1,1,1.00100214561858,84000
"p.value[150,1]",0.65225,0.476259002822516,0,0,1,1,1,1.00099212177068,84000
"p.value[151,1]",0.533214285714286,0.4988985611495,0,0,1,1,1,1.00099250093234,84000
"p.value[152,1]",0.588511904761905,0.492106213813704,0,0,1,1,1,1.00099227678874,84000
"p.value[153,1]",0.47472619047619,0.499363798421172,0,0,0,1,1,1.00101654512372,56000
"p.value[154,1]",0.46625,0.498862606501508,0,0,0,1,1,1.00098513188097,84000
"p.value[155,1]",0.290190476190476,0.453852857091854,0,0,0,1,1,1.00099093478554,84000
"p.value[156,1]",0.618285714285714,0.485809941699679,0,0,1,1,1,1.00098552866206,84000
"p.value[157,1]",0.375761904761905,0.484321884870061,0,0,0,1,1,1.0009989937718,84000
"p.value[158,1]",0.463285714285714,0.498653207553422,0,0,0,1,1,1.00102865192539,42000
"p.value[159,1]",0.415416666666667,0.49279666270826,0,0,0,1,1,1.00102721106293,43000
"p.value[160,1]",0.520297619047619,0.499590810546155,0,0,1,1,1,1.00099442673344,84000
"p.value[161,1]",0.401357142857143,0.490175934865196,0,0,0,1,1,1.00099525477827,84000
"p.value[162,1]",0.716797619047619,0.450556554781243,0,0,1,1,1,1.00099769022395,84000
"p.value[163,1]",0.562964285714286,0.496022608107122,0,0,1,1,1,1.00100707257088,76000
"p.value[164,1]",0.438130952380952,0.496160409145348,0,0,0,1,1,1.00098853270283,84000
"p.value[165,1]",0.49597619047619,0.49998678481543,0,0,0,1,1,1.00099139149652,84000
"p.value[166,1]",0.591309523809524,0.491594800451851,0,0,1,1,1,1.00100461120465,83000
"p.value[167,1]",0.547595238095238,0.497732501016668,0,0,1,1,1,1.00100242907919,84000
"p.value[168,1]",0.695761904761905,0.460086727304288,0,0,1,1,1,1.0010046912123,83000
"p.value[169,1]",0.650535714285714,0.476803633766943,0,0,1,1,1,1.00107023454897,22000
"p.value[170,1]",0.651785714285714,0.476407177620953,0,0,1,1,1,1.00100491090096,82000
"p.value[171,1]",0.553333333333333,0.497150377570636,0,0,1,1,1,1.0009997284496,84000
"p.value[172,1]",0.621095238095238,0.485117248675393,0,0,1,1,1,1.00099439438091,84000
"p.value[173,1]",0.561095238095238,0.496256288294079,0,0,1,1,1,1.00099798620548,84000
"p.value[174,1]",0.515964285714286,0.499748051295325,0,0,1,1,1,1.00102178527461,49000
"p.value[175,1]",0.620630952380952,0.485232909349188,0,0,1,1,1,1.00100553707194,80000
"p.value[176,1]",0.607738095238095,0.488257453475356,0,0,1,1,1,1.00101260622,63000
"p.value[177,1]",0.628488095238095,0.483211743511755,0,0,1,1,1,1.00106850183844,23000
"p.value[178,1]",0.575035714285714,0.494340521076986,0,0,1,1,1,1.00098215646274,84000
"p.value[179,1]",0.655571428571429,0.475184404952527,0,0,1,1,1,1.00100508881513,82000
"p.value[180,1]",0.394023809523809,0.488642905990304,0,0,0,1,1,1.00099010038167,84000
"p.value[181,1]",0.724559523809524,0.446738621751034,0,0,1,1,1,1.00100098145328,84000
"p.value[182,1]",0.318488095238095,0.465892704847214,0,0,0,1,1,1.00098590701631,84000
"p.value[183,1]",0.49525,0.499980413073655,0,0,0,1,1,1.0009883124845,84000
"p.value[184,1]",0.367,0.48198938332713,0,0,0,1,1,1.00099155696083,84000
"p.value[185,1]",0.571345238095238,0.494886626036084,0,0,1,1,1,1.00099940312301,84000
"p.value[186,1]",0.133869047619048,0.340513591593463,0,0,0,0,1,1.00098789741578,84000
"p.value[187,1]",0.433630952380952,0.495578523853413,0,0,0,1,1,1.00098886319894,84000
"p.value[188,1]",0.546976190476191,0.497791309167765,0,0,1,1,1,1.00100812963208,73000
"p.value[189,1]",0.455297619047619,0.498000652181794,0,0,0,1,1,1.0009871667351,84000
"p.value[190,1]",0.398571428571429,0.489607085987461,0,0,0,1,1,1.00098448710663,84000
"p.value[191,1]",0.203857142857143,0.402866405055173,0,0,0,0,1,1.00101845117815,53000
"p.value[192,1]",0.600619047619048,0.48977409379693,0,0,1,1,1,1.00108027242349,20000
"p.value[193,1]",0.33427380952381,0.47173878263924,0,0,0,1,1,1.00098969369722,84000
"p.value[194,1]",0.456761904761905,0.498129923904879,0,0,0,1,1,1.00099497089628,84000
"p.value[195,1]",0.661428571428571,0.473226671184505,0,0,1,1,1,1.00098808853384,84000
"p.value[196,1]",0.640309523809524,0.479912470545663,0,0,1,1,1,1.00099727427069,84000
"p.value[197,1]",0.652,0.476338851213098,0,0,1,1,1,1.00100871811938,71000
"p.value[198,1]",0.507702380952381,0.499943645671483,0,0,1,1,1,1.00100004005965,84000
"p.value[199,1]",0.591416666666667,0.491574887267546,0,0,1,1,1,1.00100262996609,84000
"p.value[200,1]",0.785738095238095,0.410311765813225,0,1,1,1,1,1.00100016510582,84000
"p.value[201,1]",0.646345238095238,0.478106465702236,0,0,1,1,1,1.00102938042677,41000
"p.value[202,1]",0.555964285714286,0.496861084876069,0,0,1,1,1,1.00098358910546,84000
"p.value[203,1]",0.459333333333333,0.49834644451432,0,0,0,1,1,1.00098533772029,84000
"p.value[204,1]",0.591190476190476,0.491616897879253,0,0,1,1,1,1.00099853374336,84000
"p.value[205,1]",0.391702380952381,0.488133652096799,0,0,0,1,1,1.00099443552759,84000
"p.value[206,1]",0.227309523809524,0.419096641803706,0,0,0,0,1,1.0009872875842,84000
"p.value[207,1]",0.699119047619048,0.458643771451077,0,0,1,1,1,1.00102514857442,45000
"p.value[208,1]",0.556083333333333,0.496847661263648,0,0,1,1,1,1.00098135950459,84000
"p.value[209,1]",0.676095238095238,0.467966958428251,0,0,1,1,1,1.0009866532294,84000
"p.value[210,1]",0.625,0.484125799985694,0,0,1,1,1,1.00099666860283,84000
"p.value[211,1]",0.647202380952381,0.477843256001344,0,0,1,1,1,1.00098439369017,84000
"p.value[212,1]",0.32002380952381,0.466488115036968,0,0,0,1,1,1.00107590539122,21000
"p.value[213,1]",0.350119047619048,0.47700986248081,0,0,0,1,1,1.00105624126614,26000
"p.value[214,1]",0.588630952380952,0.492084786380994,0,0,1,1,1,1.00099342727081,84000
"p.value[215,1]",0.546142857142857,0.497869247506931,0,0,1,1,1,1.00100791726923,73000
"p.value[216,1]",0.476357142857143,0.499443675380288,0,0,0,1,1,1.00103226742034,39000
"p.value[217,1]",0.759488095238095,0.427396891717733,0,1,1,1,1,1.00098490189779,84000
"p.value[218,1]",0.618559523809524,0.485743191615021,0,0,1,1,1,1.0009886733916,84000
"p.value[219,1]",0.561011904761905,0.496266540669219,0,0,1,1,1,1.00102612640651,44000
"p.value[220,1]",0.731273809523809,0.443299858436506,0,0,1,1,1,1.00098929597613,84000
"p.value[221,1]",0.596011904761905,0.490698054435815,0,0,1,1,1,1.00103545504299,37000
"p.value[222,1]",0.502083333333333,0.499998635894598,0,0,1,1,1,1.00101114918769,66000
"p.value[223,1]",0.638857142857143,0.480334717214327,0,0,1,1,1,1.00102463713792,45000
"p.value[224,1]",0.633702380952381,0.481795015268553,0,0,1,1,1,1.00098099894166,84000
"p.value[225,1]",0.4645,0.498741126460163,0,0,0,1,1,1.00107037876506,22000
"p.value[226,1]",0.507238095238095,0.499950583137507,0,0,1,1,1,1.00103562737452,36000
"p.value[227,1]",0.491904761904762,0.499937438652004,0,0,0,1,1,1.00098171828671,84000
"p.value[228,1]",0.48925,0.499887399671313,0,0,0,1,1,1.00099572406749,84000
"p.value[229,1]",0.235261904761905,0.424164924039521,0,0,0,0,1,1.00098720506732,84000
"p.value[230,1]",0.452928571428571,0.497782312321588,0,0,0,1,1,1.00101084675624,66000
"p.value[231,1]",0.411964285714286,0.492191626269375,0,0,0,1,1,1.00098803059217,84000
"p.value[232,1]",0.50877380952381,0.499925990098445,0,0,1,1,1,1.0010033995659,84000
"p.value[233,1]",0.457392857142857,0.49818428918591,0,0,0,1,1,1.00102961696723,41000
"p.value[234,1]",0.425630952380952,0.494441255498603,0,0,0,1,1,1.00098303787778,84000
"p.value[235,1]",0.567083333333333,0.495482339786862,0,0,1,1,1,1.00098756968918,84000
"p.value[236,1]",0.698821428571429,0.458772868821113,0,0,1,1,1,1.00100358630833,84000
"p.value[237,1]",0.391214285714286,0.48802510561105,0,0,0,1,1,1.00099302163302,84000
"p.value[238,1]",0.762166666666667,0.425759083138065,0,1,1,1,1,1.00102587722959,44000
"p.value[239,1]",0.669607142857143,0.470357365047415,0,0,1,1,1,1.00098093900218,84000
"p.value[240,1]",0.610261904761905,0.48769369879883,0,0,1,1,1,1.00102197092659,48000
"p.value[241,1]",0.465892857142857,0.498838315672612,0,0,0,1,1,1.00103519104393,37000
"p.value[242,1]",0.726880952380952,0.445564133282857,0,0,1,1,1,1.00099134757292,84000
"p.value[243,1]",0.590392857142857,0.491764181625762,0,0,1,1,1,1.00103085169441,40000
"p.value[244,1]",0.549059523809524,0.497590304061815,0,0,1,1,1,1.00098770351113,84000
"p.value[245,1]",0.401178571428571,0.490139964930011,0,0,0,1,1,1.0010278331839,42000
"p.value[246,1]",0.590869047619048,0.491676411992417,0,0,1,1,1,1.00098137498632,84000
"p.value[247,1]",0.548404761904762,0.497654425638326,0,0,1,1,1,1.00099866899555,84000
"p.value[248,1]",0.597345238095238,0.490435284246644,0,0,1,1,1,1.00099586333544,84000
"p.value[249,1]",0.435761904761905,0.495859248396269,0,0,0,1,1,1.00099442057233,84000
"p.value[250,1]",0.36425,0.48122208422058,0,0,0,1,1,1.00099357670967,84000
"p.value[251,1]",0.377619047619048,0.484794492975463,0,0,0,1,1,1.00101717182736,55000
"p.value[252,1]",0.313714285714286,0.464004521260978,0,0,0,1,1,1.00098622945356,84000
"p.value[253,1]",0.759321428571429,0.427498037812273,0,1,1,1,1,1.00101233164274,63000
"p.value[254,1]",0.576404761904762,0.494130771240848,0,0,1,1,1,1.00100918008293,70000
"p.value[255,1]",0.699916666666667,0.45829665808884,0,0,1,1,1,1.00098512301962,84000
"p.value[256,1]",0.696428571428571,0.459802493698599,0,0,1,1,1,1.0009896296863,84000
"p.value[257,1]",0.445857142857143,0.497062865589151,0,0,0,1,1,1.00098671485942,84000
"p.value[258,1]",0.686071428571429,0.464090494965,0,0,1,1,1,1.00098419603505,84000
"p.value[259,1]",0.463797619047619,0.498690633796718,0,0,0,1,1,1.0010633160323,24000
